,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
5,PHX,L108-100,23.0,30.0,0.0,50.0,3.0,4.0,1.0,1.0,2.0,2.0,8.0,3.0,10.0,0.0,4.0,2.0,4.0,home,2018-01-19,2017,6579,WillBarton,den
6,LAC,L109-104,35.0,46.7,20.0,100.0,6.0,6.0,2.0,1.0,2.0,2.0,17.0,7.0,15.0,1.0,5.0,2.0,2.0,away,2018-01-17,2017,6579,WillBarton,den
7,DAL,W105-102,42.0,60.0,40.0,50.0,5.0,6.0,1.0,1.0,4.0,5.0,22.0,9.0,15.0,2.0,5.0,2.0,4.0,home,2018-01-16,2017,6579,WillBarton,den
8,SA,L112-80,23.0,37.5,33.3,100.0,4.0,4.0,0.0,2.0,1.0,2.0,8.0,3.0,8.0,1.0,3.0,1.0,1.0,away,2018-01-13,2017,6579,WillBarton,den
9,MEM,W87-78,40.0,41.7,50.0,100.0,5.0,3.0,1.0,1.0,2.0,5.0,17.0,5.0,12.0,3.0,6.0,4.0,4.0,home,2018-01-12,2017,6579,WillBarton,den
10,ATL,L110-97,34.0,35.3,37.5,0.0,1.0,2.0,0.0,1.0,0.0,2.0,15.0,6.0,17.0,3.0,8.0,0.0,0.0,home,2018-01-10,2017,6579,WillBarton,den
11,GS,L124-114,19.0,16.7,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,away,2018-01-08,2017,6579,WillBarton,den
12,SAC,L106-98,30.0,46.2,60.0,66.7,3.0,6.0,0.0,1.0,1.0,4.0,17.0,6.0,13.0,3.0,5.0,2.0,3.0,away,2018-01-06,2017,6579,WillBarton,den
13,UTAH,W99-91,33.0,33.3,40.0,0.0,3.0,8.0,0.0,0.0,1.0,1.0,12.0,5.0,15.0,2.0,5.0,0.0,0.0,home,2018-01-05,2017,6579,WillBarton,den
14,PHX,W134-111,20.0,38.5,0.0,100.0,3.0,6.0,0.0,0.0,0.0,1.0,12.0,5.0,13.0,0.0,2.0,2.0,2.0,home,2018-01-03,2017,6579,WillBarton,den
0,PHI,L107-102,31.0,33.3,12.5,75.0,7.0,5.0,2.0,2.0,1.0,0.0,14.0,5.0,15.0,1.0,8.0,3.0,4.0,home,2017-12-30,2017,6579,WillBarton,den
