,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
5,BKN,L114-105,33.0,55.0,33.3,81.8,9.0,6.0,0.0,1.0,4.0,2.0,32.0,11.0,20.0,1.0,3.0,9.0,11.0,away,2021-12-16,2021,3059318,JoelEmbiid,phi
6,MIA,L101-96,37.0,38.5,20.0,100.0,14.0,5.0,1.0,1.0,1.0,1.0,17.0,5.0,13.0,1.0,5.0,6.0,6.0,home,2021-12-15,2021,3059318,JoelEmbiid,phi
7,GS,W102-93,33.0,43.8,25.0,100.0,9.0,4.0,0.0,2.0,3.0,4.0,26.0,7.0,16.0,1.0,4.0,11.0,11.0,home,2021-12-11,2021,3059318,JoelEmbiid,phi
8,UTAH,L118-96,30.0,44.4,25.0,100.0,9.0,2.0,1.0,3.0,4.0,1.0,19.0,8.0,18.0,1.0,4.0,2.0,2.0,home,2021-12-09,2021,3059318,JoelEmbiid,phi
9,CHA,W110-106,33.0,47.1,50.0,78.9,8.0,4.0,0.0,1.0,4.0,1.0,32.0,8.0,17.0,1.0,2.0,15.0,19.0,away,2021-12-08,2021,3059318,JoelEmbiid,phi
10,CHA,W127-124 OT,41.0,75.0,50.0,85.7,15.0,7.0,0.0,1.0,3.0,3.0,43.0,15.0,20.0,1.0,2.0,12.0,14.0,away,2021-12-06,2021,3059318,JoelEmbiid,phi
11,ATL,W98-96,36.0,43.5,33.3,87.5,12.0,4.0,2.0,1.0,4.0,3.0,28.0,10.0,23.0,1.0,3.0,7.0,8.0,away,2021-12-03,2021,3059318,JoelEmbiid,phi
12,BOS,L88-87,33.0,17.6,33.3,60.0,18.0,6.0,3.0,2.0,1.0,0.0,13.0,3.0,17.0,1.0,3.0,6.0,10.0,away,2021-12-01,2021,3059318,JoelEmbiid,phi
0,ORL,W101-96,30.0,25.0,50.0,70.0,13.0,5.0,2.0,0.0,4.0,3.0,16.0,4.0,16.0,1.0,2.0,7.0,10.0,home,2021-11-29,2021,3059318,JoelEmbiid,phi
1,MIN,L121-120 2OT,45.0,52.2,50.0,76.2,14.0,3.0,2.0,1.0,4.0,4.0,42.0,12.0,23.0,2.0,4.0,16.0,21.0,home,2021-11-27,2021,3059318,JoelEmbiid,phi
2,CHI,W114-105,34.0,57.9,80.0,57.1,16.0,3.0,2.0,0.0,1.0,6.0,30.0,11.0,19.0,4.0,5.0,4.0,7.0,away,2021-11-06,2021,3059318,JoelEmbiid,phi
3,DET,W109-98,30.0,40.0,0.0,87.5,9.0,3.0,0.0,1.0,3.0,2.0,19.0,6.0,15.0,0.0,0.0,7.0,8.0,away,2021-11-04,2021,3059318,JoelEmbiid,phi
4,CHI,W103-98,34.0,33.3,20.0,55.6,9.0,7.0,1.0,1.0,3.0,4.0,18.0,6.0,18.0,1.0,5.0,5.0,9.0,home,2021-11-03,2021,3059318,JoelEmbiid,phi
0,ATL,W122-94,30.0,38.5,25.0,88.9,5.0,2.0,1.0,0.0,1.0,2.0,19.0,5.0,13.0,1.0,4.0,8.0,9.0,home,2021-10-30,2021,3059318,JoelEmbiid,phi
1,DET,W110-102,31.0,42.1,25.0,86.7,18.0,3.0,0.0,1.0,2.0,4.0,30.0,8.0,19.0,1.0,4.0,13.0,15.0,home,2021-10-28,2021,3059318,JoelEmbiid,phi
2,NY,L112-99,30.0,28.6,0.0,90.9,6.0,3.0,1.0,1.0,1.0,5.0,14.0,2.0,7.0,0.0,2.0,10.0,11.0,away,2021-10-26,2021,3059318,JoelEmbiid,phi
3,OKC,W115-103,33.0,53.3,40.0,66.7,9.0,6.0,3.0,1.0,2.0,0.0,22.0,8.0,15.0,2.0,5.0,4.0,6.0,away,2021-10-24,2021,3059318,JoelEmbiid,phi
4,BKN,L114-109,30.0,40.0,40.0,83.3,8.0,4.0,4.0,2.0,4.0,3.0,19.0,6.0,15.0,2.0,5.0,5.0,6.0,home,2021-10-22,2021,3059318,JoelEmbiid,phi
5,NO,W117-97,26.0,47.1,66.7,66.7,6.0,5.0,1.0,1.0,3.0,1.0,22.0,8.0,17.0,2.0,3.0,4.0,6.0,away,2021-10-20,2021,3059318,JoelEmbiid,phi
0,ORL,W116-106,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,away,2022-01-05,2021,3988,DannyGreen,phi
1,HOU,W133-113,23.0,66.7,66.7,0.0,1.0,1.0,1.0,0.0,2.0,1.0,6.0,2.0,3.0,2.0,3.0,0.0,0.0,home,2022-01-03,2021,3988,DannyGreen,phi
0,BOS,W108-103,40.0,25.0,25.0,100.0,4.0,3.0,2.0,3.0,3.0,1.0,8.0,2.0,8.0,2.0,8.0,2.0,2.0,away,2021-12-20,2021,3988,DannyGreen,phi
1,BKN,L114-105,40.0,28.6,28.6,100.0,2.0,0.0,1.0,2.0,2.0,0.0,8.0,2.0,7.0,2.0,7.0,2.0,2.0,away,2021-12-16,2021,3988,DannyGreen,phi
2,MIA,L101-96,28.0,37.5,37.5,0.0,6.0,2.0,0.0,5.0,3.0,1.0,9.0,3.0,8.0,3.0,8.0,0.0,0.0,home,2021-12-15,2021,3988,DannyGreen,phi
3,MEM,L126-91,17.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,away,2021-12-13,2021,3988,DannyGreen,phi
4,GS,W102-93,17.0,40.0,33.3,0.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,2.0,5.0,1.0,3.0,0.0,0.0,home,2021-12-11,2021,3988,DannyGreen,phi
5,UTAH,L118-96,20.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,home,2021-12-09,2021,3988,DannyGreen,phi
6,CHA,W110-106,27.0,33.3,40.0,0.0,5.0,3.0,2.0,0.0,4.0,2.0,6.0,2.0,6.0,2.0,5.0,0.0,0.0,away,2021-12-08,2021,3988,DannyGreen,phi
7,CHA,W127-124 OT,30.0,42.9,42.9,0.0,4.0,3.0,2.0,0.0,0.0,3.0,9.0,3.0,7.0,3.0,7.0,0.0,0.0,away,2021-12-06,2021,3988,DannyGreen,phi
8,ATL,W98-96,34.0,44.4,40.0,0.0,3.0,0.0,2.0,0.0,5.0,2.0,10.0,4.0,9.0,2.0,5.0,0.0,0.0,away,2021-12-03,2021,3988,DannyGreen,phi
9,BOS,L88-87,21.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,6.0,2.0,6.0,0.0,0.0,away,2021-12-01,2021,3988,DannyGreen,phi
0,ORL,W101-96,24.0,50.0,33.3,0.0,3.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,home,2021-11-29,2021,3988,DannyGreen,phi
1,MIN,L121-120 2OT,22.0,44.4,42.9,0.0,3.0,3.0,0.0,4.0,0.0,2.0,11.0,4.0,9.0,3.0,7.0,0.0,0.0,home,2021-11-27,2021,3988,DannyGreen,phi
2,GS,L116-96,17.0,80.0,66.7,0.0,2.0,1.0,1.0,4.0,1.0,2.0,10.0,4.0,5.0,2.0,3.0,0.0,0.0,away,2021-11-24,2021,3988,DannyGreen,phi
3,IND,L118-113,22.0,66.7,100.0,100.0,4.0,0.0,0.0,3.0,3.0,1.0,14.0,4.0,6.0,2.0,2.0,4.0,4.0,away,2021-11-13,2021,3988,DannyGreen,phi
